Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
03/08/2023,AQS,60290020,3,5.7,ug/m3 LC,24,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/09/2023,AQS,60290020,3,3.1,ug/m3 LC,13,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/10/2023,AQS,60290020,3,1.6,ug/m3 LC,7,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/11/2023,AQS,60290020,3,2.0,ug/m3 LC,8,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/12/2023,AQS,60290020,3,2.8,ug/m3 LC,12,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/13/2023,AQS,60290020,3,3.9,ug/m3 LC,16,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/14/2023,AQS,60290020,3,2.6,ug/m3 LC,11,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/15/2023,AQS,60290020,3,1.8,ug/m3 LC,8,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/16/2023,AQS,60290020,3,4.9,ug/m3 LC,20,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/17/2023,AQS,60290020,3,5.5,ug/m3 LC,23,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/18/2023,AQS,60290020,3,4.8,ug/m3 LC,20,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/19/2023,AQS,60290020,3,3.8,ug/m3 LC,16,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/20/2023,AQS,60290020,3,3.6,ug/m3 LC,15,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/21/2023,AQS,60290020,3,2.3,ug/m3 LC,10,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/22/2023,AQS,60290020,3,2.2,ug/m3 LC,9,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/23/2023,AQS,60290020,3,2.4,ug/m3 LC,10,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/24/2023,AQS,60290020,3,4.9,ug/m3 LC,20,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/25/2023,AQS,60290020,3,5.4,ug/m3 LC,23,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/26/2023,AQS,60290020,3,8.4,ug/m3 LC,35,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/27/2023,AQS,60290020,3,4.1,ug/m3 LC,17,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/28/2023,AQS,60290020,3,3.0,ug/m3 LC,13,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/29/2023,AQS,60290020,3,1.8,ug/m3 LC,8,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/30/2023,AQS,60290020,3,3.3,ug/m3 LC,14,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
03/31/2023,AQS,60290020,3,4.1,ug/m3 LC,17,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.04944,-118.18893
