Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/02/2020,AQS,60290019,3,36.2,ug/m3 LC,103,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/03/2020,AQS,60290019,3,51.3,ug/m3 LC,140,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/04/2020,AQS,60290019,3,51.7,ug/m3 LC,141,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/05/2020,AQS,60290019,3,67.0,ug/m3 LC,157,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/06/2020,AQS,60290019,3,38.4,ug/m3 LC,108,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/07/2020,AQS,60290019,3,26.7,ug/m3 LC,82,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/08/2020,AQS,60290019,3,31.9,ug/m3 LC,93,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/09/2020,AQS,60290019,3,22.2,ug/m3 LC,72,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/10/2020,AQS,60290019,3,17.5,ug/m3 LC,62,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/11/2020,AQS,60290019,3,15.0,ug/m3 LC,57,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/12/2020,AQS,60290019,3,11.4,ug/m3 LC,48,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
10/13/2020,AQS,60290019,3,9.7,ug/m3 LC,40,Mojave - CA 58 Business,1,100.0,88101,PM2.5 - Local Conditions,12540,"Bakersfield, CA",6,California,29,Kern,35.0465280008873,-118.162833
